Project,HoleID,SampleID,Paired_SampleID,General_control,Control_type,Au_Element,Au_unit,Au_DL,Au_EV,Au_SD,Au_or_ppm,Au_dp_ppm,Ag_Element,Ag_unit,Ag_DL,Ag_EV,Ag_SD,Lab,Batchname,Date
Celeste,TSO18-040,W878150,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18045725,2018-03-10
Celeste,TSO18-040,W878170,,Blank,CB,Au,ppm,0.005,,,0.005,,Ag,ppm,0.5,,,ALS,YW18045725,2018-03-10
Celeste,TSO18-040,W878190,,Blank,CB,Au,ppm,0.005,,,0.005,,Ag,ppm,0.5,,,ALS,YW18045725,2018-03-10
Celeste,TSO18-040,W878210,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18045725,2018-03-10
Celeste,TSO18-040,W878230,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18046765,2018-03-14
Celeste,TSO18-040,W878250,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18046765,2018-03-14
Celeste,TSO18-040,W878270,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18046765,2018-03-14
Celeste,TSO18-040,W878290,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18046765,2018-03-14
Celeste,TSO18-040,W878310,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18046765,2018-03-14
Celeste,TSO18-040,W878330,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18046765,2018-03-14
Celeste,TSO18-041,W878350,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18048486,2018-03-14
Celeste,TSO18-041,W878370,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18048486,2018-03-14
Celeste,TSO18-041,W878390,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18048486,2018-03-14
Celeste,TSO18-041,W878410,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18048486,2018-03-14
Celeste,TSO18-041,W878430,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18048486,2018-03-14
Celeste,TSO18-041,W878450,,Blank,CB,Au,ppm,0.005,,,0.011,,Ag,ppm,0.5,,,ALS,YW18048486,2018-03-14
Celeste,TSO18-041,W878470,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18048486,2018-03-14
Celeste,TSO18-041,W878490,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18048486,2018-03-14
Celeste,TSO18-041,W878670,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18050482,2018-03-19
Celeste,TSO18-041,W878690,,Blank,CB,Au,ppm,0.005,,,0.016,,Ag,ppm,0.5,,,ALS,YW18050482,2018-03-19
Celeste,TSO18-041,W878710,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18050482,2018-03-19
Celeste,TSO18-041,W878730,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18050482,2018-03-19
Celeste,TSO18-041,W878750,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18050482,2018-03-19
Celeste,TSO18-041,W878770,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18050482,2018-03-19
Celeste,TSO18-041,W878790,,Blank,CB,Au,ppm,0.005,,,0.009,,Ag,ppm,0.5,,,ALS,YW18052398,2018-03-19
Celeste,TSO18-041,W878810,,Blank,CB,Au,ppm,0.005,,,0.007,,Ag,ppm,0.5,,,ALS,YW18052398,2018-03-19
Celeste,TSO18-042,C0006470,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18054388,2018-03-23
Celeste,TSO18-042,C0006490,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18054388,2018-03-23
Celeste,TSO18-042,C0006510,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18054388,2018-03-23
Celeste,TSO18-042,C0006530,,Blank,CB,Au,ppm,0.005,,,0.006,,Ag,ppm,0.5,,,ALS,YW18056314,2018-03-25
Celeste,TSO18-042,C0006550,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18056314,2018-03-25
Celeste,TSO18-042,C0006570,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18056314,2018-03-25
Celeste,TSO18-042,C0006590,,Blank,CB,Au,ppm,0.005,,,0.01,,Ag,ppm,0.5,,,ALS,YW18056314,2018-03-25
Celeste,TSO18-042,C0006610,,Blank,CB,Au,ppm,0.005,,,0.006,,Ag,ppm,0.5,,,ALS,YW18061199,2018-04-04
Celeste,TSO18-042,C0006630,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18061199,2018-04-04
Celeste,TSO18-042,C0006650,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18061199,2018-04-04
Celeste,TSO18-042,C0006670,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18061199,2018-04-04
Celeste,TSO18-042,C0006690,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18061199,2018-04-04
Celeste,TSO18-042,C0006710,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18061199,2018-04-04
Celeste,TSO18-042,C0006730,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18061199,2018-04-04
Celeste,TSO18-042,C0006750,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18061199,2018-04-04
Celeste,TSO18-042,W878830,,Blank,CB,Au,ppm,0.005,,,0.007,,Ag,ppm,0.5,,,ALS,YW18052402,2018-03-20
Celeste,TSO18-042,W878850,,Blank,CB,Au,ppm,0.005,,,0.008,,Ag,ppm,0.5,,,ALS,YW18052402,2018-03-20
Celeste,TSO18-042,W878870,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18054244,2018-03-24
Celeste,TSO18-042,W878890,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18054244,2018-03-24
Celeste,TSO18-042,W878910,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18054244,2018-03-24
Celeste,TSO18-042,W878930,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18054244,2018-03-24
Celeste,TSO18-042,W878950,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18054244,2018-03-24
Celeste,TSO18-042,W878970,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18054244,2018-03-24
Celeste,TSO18-042,W878990,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW18054244,2018-03-24
Celeste,TSO19-043,E0006370,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19170649,2019-07-24
Celeste,TSO19-043,E0006390,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19170649,2019-07-24
Celeste,TSO19-043,E0006410,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19170649,2019-07-24
Celeste,TSO19-043,E0006430,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19170649,2019-07-24
Celeste,TSO19-043,E0006450,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19170649,2019-07-24
Celeste,TSO19-043,E0006470,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19172449,2019-07-25
Celeste,TSO19-043,E0006490,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19172449,2019-07-25
Celeste,TSO19-043,E0006510,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19172449,2019-07-25
Celeste,TSO19-043,E0006530,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19172449,2019-07-25
Celeste,TSO19-043,E0006550,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19172449,2019-07-25
Celeste,TSO19-043,X412901,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19170649,2019-07-24
Celeste,TSO19-044,E0006590,,Blank,CB,Au,ppm,0.005,,,0.008,,Ag,ppm,0.5,,,ALS,YW19172563,2019-07-25
Celeste,TSO19-044,E0006610,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19172563,2019-07-25
Celeste,TSO19-044,E0006630,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19172563,2019-07-25
Celeste,TSO19-044,E0006650,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19172563,2019-07-25
Celeste,TSO19-044,E0006670,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19174792,2019-07-29
Celeste,TSO19-044,E0006690,,Blank,CB,Au,ppm,0.005,,,0.009,,Ag,ppm,0.5,,,ALS,YW19174792,2019-07-29
Celeste,TSO19-044,E0006710,,Blank,CB,Au,ppm,0.005,,,0.005,,Ag,ppm,0.5,,,ALS,YW19174792,2019-07-29
Celeste,TSO19-044,E0006730,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19174792,2019-07-29
Celeste,TSO19-045,E0006750,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19178980,2019-07-31
Celeste,TSO19-045,E0006770,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19178980,2019-07-31
Celeste,TSO19-045,E0006790,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19178980,2019-07-31
Celeste,TSO19-045,E0006810,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19178980,2019-07-31
Celeste,TSO19-045,E0006830,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19178980,2019-07-31
Celeste,TSO19-045,E0006850,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19178980,2019-07-31
Celeste,TSO19-045,E0006870,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19181261,2019-08-06
Celeste,TSO19-045,E0006890,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19181261,2019-08-06
Celeste,TSO19-045,E0006910,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19181261,2019-08-06
Celeste,TSO19-045,E0006930,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19181261,2019-08-06
Celeste,TSO19-046,E0006950,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19183534,2019-08-08
Celeste,TSO19-046,E0006970,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19183534,2019-08-08
Celeste,TSO19-046,E0006990,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19183534,2019-08-08
Celeste,TSO19-046,E0007010,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19183534,2019-08-08
Celeste,TSO19-046,E0007030,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19183534,2019-08-08
Celeste,TSO19-046,E0007050,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19183534,2019-08-08
Celeste,TSO19-046,E0007070,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19183534,2019-08-08
Celeste,TSO19-046,E0007090,,Blank,CB,Au,ppm,0.005,,,0.007,,Ag,ppm,0.5,,,ALS,YW19185598,2019-08-07
Celeste,TSO19-046,E0007110,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19185598,2019-08-07
Celeste,TSO19-046,E0007130,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19185598,2019-08-07
Celeste,TSO19-047,H0008510,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19185599,2019-08-07
Celeste,TSO19-047,H0008530,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19185599,2019-08-07
Celeste,TSO19-047,H0008550,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19185599,2019-08-07
Celeste,TSO19-047,H0008570,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19187834,2019-08-12
Celeste,TSO19-047,H0008590,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19187834,2019-08-12
Celeste,TSO19-047,H0008610,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19187834,2019-08-12
Celeste,TSO19-047,H0008630,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19187834,2019-08-12
Celeste,TSO19-047,H0008650,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19187834,2019-08-12
Celeste,TSO19-047,H0008670,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19187834,2019-08-12
Celeste,TSO19-047,H0008690,,Blank,CB,Au,ppm,0.005,,,0.009,,Ag,ppm,0.5,,,ALS,YW19187834,2019-08-12
Celeste,TSO19-048,H0008710,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19190243,2019-08-14
Celeste,TSO19-048,H0008730,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19190243,2019-08-14
Celeste,TSO19-048,H0008750,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19190243,2019-08-14
Celeste,TSO19-048,H0008770,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19190243,2019-08-14
Celeste,TSO19-048,H0008790,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19190243,2019-08-14
Celeste,TSO19-048,H0008810,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19190243,2019-08-14
Celeste,TSO19-048,H0008830,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19190243,2019-08-14
Celeste,TSO19-048,H0008850,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19190243,2019-08-14
Celeste,TSO19-048,H0008870,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19193241,2019-08-14
Celeste,TSO19-048,H0008890,,Blank,CB,Au,ppm,0.005,,,0.005,,Ag,ppm,0.5,,,ALS,YW19193241,2019-08-14
Celeste,TSO19-048,H0008910,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19193241,2019-08-14
Celeste,TSO19-048,H0008930,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19193241,2019-08-14
Celeste,TSO19-049,E0007760,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19216349,2019-09-17
Celeste,TSO19-049,E0007780,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19216349,2019-09-17
Celeste,TSO19-049,E0007800,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19216349,2019-09-17
Celeste,TSO19-049,E0007820,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19216349,2019-09-17
Celeste,TSO19-049,E0007840,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19216349,2019-09-17
Celeste,TSO19-049,E0007860,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19216349,2019-09-17
Celeste,TSO19-049,E0007880,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19216349,2019-09-17
Celeste,TSO19-049,E0007900,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19216349,2019-09-17
Celeste,TSO19-049,E0007920,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19219702,2019-09-17
Celeste,TSO19-049,E0007940,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19219702,2019-09-17
Celeste,TSO19-049,E0007960,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19219702,2019-09-17
Celeste,TSO19-049,E0007980,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19219702,2019-09-17
Celeste,TSO19-050,E0008000,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19220846,2019-09-24
Celeste,TSO19-050,E0008010,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19220846,2019-09-24
Celeste,TSO19-050,E0008030,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19220846,2019-09-24
Celeste,TSO19-050,E0008050,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19220846,2019-09-24
Celeste,TSO19-050,E0008070,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19220846,2019-09-24
Celeste,TSO19-050,E0008090,,Blank,CB,Au,ppm,0.005,,,0.005,,Ag,ppm,0.5,,,ALS,YW19220846,2019-09-24
Celeste,TSO19-050,E0008110,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19220846,2019-09-24
Celeste,TSO19-050,E0008130,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19220846,2019-09-24
Celeste,TSO19-050,E0008150,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19220846,2019-09-24
Celeste,TSO19-050,E0008170,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19220846,2019-09-24
Celeste,TSO19-051,E0008190,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19223126,2019-09-24
Celeste,TSO19-051,E0008210,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19223126,2019-09-24
Celeste,TSO19-051,E0008230,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19223126,2019-09-24
Celeste,TSO19-051,E0008250,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19223126,2019-09-24
Celeste,TSO19-051,E0008270,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19223126,2019-09-24
Celeste,TSO19-051,E0008290,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19223126,2019-09-24
Celeste,TSO19-051,E0008310,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19223126,2019-09-24
Celeste,TSO19-051,E0008330,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19223126,2019-09-24
Celeste,TSO19-051,E0008350,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19223126,2019-09-24
Celeste,TSO19-051,E0008370,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW19223126,2019-09-24
Celeste,TSO20-052,H0007060,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20020444,2020-02-05
Celeste,TSO20-052,H0007080,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20020444,2020-02-05
Celeste,TSO20-052,H0007100,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20020444,2020-02-05
Celeste,TSO20-052,H0007120,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20020444,2020-02-05
Celeste,TSO20-052,H0007140,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20020444,2020-02-05
Celeste,TSO20-052,H0007160,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20020444,2020-02-05
Celeste,TSO20-052,H0007180,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20020475,2020-02-04
Celeste,TSO20-052,H0007200,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20020475,2020-02-04
Celeste,TSO20-052,H0007220,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20020475,2020-02-04
Celeste,TSO20-052,H0007240,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20020475,2020-02-04
Celeste,TSO20-052,H0007260,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20020475,2020-02-04
Celeste,TSO20-053,C0007470,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20022243,2020-02-09
Celeste,TSO20-053,C0007490,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20022243,2020-02-09
Celeste,TSO20-053,C0007510,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20022243,2020-02-09
Celeste,TSO20-053,C0007530,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20022243,2020-02-09
Celeste,TSO20-053,C0007550,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20022243,2020-02-09
Celeste,TSO20-053,C0007570,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20022243,2020-02-09
Celeste,TSO20-053,C0007590,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20022243,2020-02-09
Celeste,TSO20-053,C0007610,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20023407,2020-02-15
Celeste,TSO20-053,C0007630,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20023407,2020-02-15
Celeste,TSO20-053,C0007650,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20023407,2020-02-15
Celeste,TSO20-053,C0007670,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20023407,2020-02-15
Celeste,TSO20-053,C0007690,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20023407,2020-02-15
Celeste,TSO20-053,C0007710,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20023407,2020-02-15
Celeste,TSO20-053,C0007730,,Blank,CB,Au,ppm,0.005,,,0.005,,Ag,ppm,0.5,,,ALS,YW20023407,2020-02-15
Celeste,TSO20-053,C0007750,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20023407,2020-02-15
Celeste,TSO20-053,C0007770,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20025461,2020-02-11
Celeste,TSO20-053,C0007790,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20025461,2020-02-11
Celeste,TSO20-053,C0007810,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20025461,2020-02-11
Celeste,TSO20-054,H0007270,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20025463,2020-02-18
Celeste,TSO20-054,H0007290,,Blank,CB,Au,ppm,0.005,,,0.005,,Ag,ppm,0.5,,,ALS,YW20025463,2020-02-18
Celeste,TSO20-054,H0007310,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20025463,2020-02-18
Celeste,TSO20-054,H0007330,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20025463,2020-02-18
Celeste,TSO20-054,H0007350,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20025463,2020-02-18
Celeste,TSO20-054,H0007370,,Blank,CB,Au,ppm,0.005,,,0.008,,Ag,ppm,0.5,,,ALS,YW20025463,2020-02-18
Celeste,TSO20-054,H0007390,,Blank,CB,Au,ppm,0.005,,,0.0025,,Ag,ppm,0.5,,,ALS,YW20025463,2020-02-18
